GEOID,B19013_001E,SUMLEVEL,ST,COUNTY,BLKGRP,COMPONENT,NAME,TRACT,,,
15000US060376213014,72685,150,6,37,4,0,Block Group 4, Census Tract 6213.01, Los Angeles County, California,621301
15000US060376213241,96308,150,6,37,1,0,Block Group 1, Census Tract 6213.24, Los Angeles County, California,621324
15000US060376213242,150061,150,6,37,2,0,Block Group 2, Census Tract 6213.24, Los Angeles County, California,621324
15000US060376213261,82028,150,6,37,1,0,Block Group 1, Census Tract 6213.26, Los Angeles County, California,621326
15000US060376213262,75568,150,6,37,2,0,Block Group 2, Census Tract 6213.26, Los Angeles County, California,621326
15000US060376213263,85294,150,6,37,3,0,Block Group 3, Census Tract 6213.26, Los Angeles County, California,621326
15000US060376214001,89519,150,6,37,1,0,Block Group 1, Census Tract 6214, Los Angeles County, California,621400
15000US060376214002,102059,150,6,37,2,0,Block Group 2, Census Tract 6214, Los Angeles County, California,621400
15000US060376214003,110893,150,6,37,3,0,Block Group 3, Census Tract 6214, Los Angeles County, California,621400
15000US060376214004,121350,150,6,37,4,0,Block Group 4, Census Tract 6214, Los Angeles County, California,621400
15000US060376500011,70984,150,6,37,1,0,Block Group 1, Census Tract 6500.01, Los Angeles County, California,650001
15000US060376500012,91250,150,6,37,2,0,Block Group 2, Census Tract 6500.01, Los Angeles County, California,650001
15000US060376500013,75167,150,6,37,3,0,Block Group 3, Census Tract 6500.01, Los Angeles County, California,650001
15000US060376500014,47056,150,6,37,4,0,Block Group 4, Census Tract 6500.01, Los Angeles County, California,650001
15000US060376500015,64408,150,6,37,5,0,Block Group 5, Census Tract 6500.01, Los Angeles County, California,650001
15000US060376500031,54489,150,6,37,1,0,Block Group 1, Census Tract 6500.03, Los Angeles County, California,650003
15000US060376500032,41250,150,6,37,2,0,Block Group 2, Census Tract 6500.03, Los Angeles County, California,650003
15000US060376500041,73875,150,6,37,1,0,Block Group 1, Census Tract 6500.04, Los Angeles County, California,650004
15000US060376500042,48507,150,6,37,2,0,Block Group 2, Census Tract 6500.04, Los Angeles County, California,650004
15000US060376500043,58750,150,6,37,3,0,Block Group 3, Census Tract 6500.04, Los Angeles County, California,650004
15000US060376500044,119766,150,6,37,4,0,Block Group 4, Census Tract 6500.04, Los Angeles County, California,650004
15000US060376501011,86161,150,6,37,1,0,Block Group 1, Census Tract 6501.01, Los Angeles County, California,650101
15000US060376501012,76917,150,6,37,2,0,Block Group 2, Census Tract 6501.01, Los Angeles County, California,650101
15000US060376501013,86315,150,6,37,3,0,Block Group 3, Census Tract 6501.01, Los Angeles County, California,650101
15000US060376501014,76344,150,6,37,4,0,Block Group 4, Census Tract 6501.01, Los Angeles County, California,650101
15000US060376501021,59792,150,6,37,1,0,Block Group 1, Census Tract 6501.02, Los Angeles County, California,650102
15000US060376501022,83533,150,6,37,2,0,Block Group 2, Census Tract 6501.02, Los Angeles County, California,650102
15000US060376502001,94792,150,6,37,1,0,Block Group 1, Census Tract 6502, Los Angeles County, California,650200
15000US060376502002,85542,150,6,37,2,0,Block Group 2, Census Tract 6502, Los Angeles County, California,650200
15000US060376502003,94028,150,6,37,3,0,Block Group 3, Census Tract 6502, Los Angeles County, California,650200
15000US060376502004,92738,150,6,37,4,0,Block Group 4, Census Tract 6502, Los Angeles County, California,650200
15000US060376503001,71429,150,6,37,1,0,Block Group 1, Census Tract 6503, Los Angeles County, California,650300
15000US060376503002,80031,150,6,37,2,0,Block Group 2, Census Tract 6503, Los Angeles County, California,650300
15000US060376503003,61007,150,6,37,3,0,Block Group 3, Census Tract 6503, Los Angeles County, California,650300
15000US060376503004,52368,150,6,37,4,0,Block Group 4, Census Tract 6503, Los Angeles County, California,650300
15000US060376503005,53241,150,6,37,5,0,Block Group 5, Census Tract 6503, Los Angeles County, California,650300
15000US060376504011,126574,150,6,37,1,0,Block Group 1, Census Tract 6504.01, Los Angeles County, California,650401
15000US060376504012,112639,150,6,37,2,0,Block Group 2, Census Tract 6504.01, Los Angeles County, California,650401
15000US060376504013,85486,150,6,37,3,0,Block Group 3, Census Tract 6504.01, Los Angeles County, California,650401
15000US060376504014,87300,150,6,37,4,0,Block Group 4, Census Tract 6504.01, Los Angeles County, California,650401
15000US060376504015,96150,150,6,37,5,0,Block Group 5, Census Tract 6504.01, Los Angeles County, California,650401
15000US060376505011,109844,150,6,37,1,0,Block Group 1, Census Tract 6505.01, Los Angeles County, California,650501
15000US060376505012,101450,150,6,37,2,0,Block Group 2, Census Tract 6505.01, Los Angeles County, California,650501
15000US060376505013,93703,150,6,37,3,0,Block Group 3, Census Tract 6505.01, Los Angeles County, California,650501
15000US060376505021,104250,150,6,37,1,0,Block Group 1, Census Tract 6505.02, Los Angeles County, California,650502
15000US060376505022,118558,150,6,37,2,0,Block Group 2, Census Tract 6505.02, Los Angeles County, California,650502
15000US060376505023,103190,150,6,37,3,0,Block Group 3, Census Tract 6505.02, Los Angeles County, California,650502
15000US060376506021,40673,150,6,37,1,0,Block Group 1, Census Tract 6506.02, Los Angeles County, California,650602
15000US060376506022,39583,150,6,37,2,0,Block Group 2, Census Tract 6506.02, Los Angeles County, California,650602
15000US060376506023,96071,150,6,37,3,0,Block Group 3, Census Tract 6506.02, Los Angeles County, California,650602
15000US060376506031,61600,150,6,37,1,0,Block Group 1, Census Tract 6506.03, Los Angeles County, California,650603
15000US060376506032,75720,150,6,37,2,0,Block Group 2, Census Tract 6506.03, Los Angeles County, California,650603
15000US060376506041,63036,150,6,37,1,0,Block Group 1, Census Tract 6506.04, Los Angeles County, California,650604
15000US060376506042,50857,150,6,37,2,0,Block Group 2, Census Tract 6506.04, Los Angeles County, California,650604
15000US060376506051,64643,150,6,37,1,0,Block Group 1, Census Tract 6506.05, Los Angeles County, California,650605
15000US060376507011,86544,150,6,37,1,0,Block Group 1, Census Tract 6507.01, Los Angeles County, California,650701
15000US060376507012,103125,150,6,37,2,0,Block Group 2, Census Tract 6507.01, Los Angeles County, California,650701
15000US060376507021,78015,150,6,37,1,0,Block Group 1, Census Tract 6507.02, Los Angeles County, California,650702
15000US060376507022,127552,150,6,37,2,0,Block Group 2, Census Tract 6507.02, Los Angeles County, California,650702
15000US060376507023,126000,150,6,37,3,0,Block Group 3, Census Tract 6507.02, Los Angeles County, California,650702
15000US060376507024,92159,150,6,37,4,0,Block Group 4, Census Tract 6507.02, Los Angeles County, California,650702
15000US060376507025,94911,150,6,37,5,0,Block Group 5, Census Tract 6507.02, Los Angeles County, California,650702
15000US060376508001,78636,150,6,37,1,0,Block Group 1, Census Tract 6508, Los Angeles County, California,650800
15000US060376508002,52009,150,6,37,2,0,Block Group 2, Census Tract 6508, Los Angeles County, California,650800
15000US060376508003,91691,150,6,37,3,0,Block Group 3, Census Tract 6508, Los Angeles County, California,650800
15000US060376509011,63125,150,6,37,1,0,Block Group 1, Census Tract 6509.01, Los Angeles County, California,650901
15000US060376509012,49331,150,6,37,2,0,Block Group 2, Census Tract 6509.01, Los Angeles County, California,650901
15000US060376509013,51509,150,6,37,3,0,Block Group 3, Census Tract 6509.01, Los Angeles County, California,650901
15000US060376509014,49063,150,6,37,4,0,Block Group 4, Census Tract 6509.01, Los Angeles County, California,650901
15000US060376509021,78724,150,6,37,1,0,Block Group 1, Census Tract 6509.02, Los Angeles County, California,650902
15000US060376509022,75614,150,6,37,2,0,Block Group 2, Census Tract 6509.02, Los Angeles County, California,650902
15000US060376509023,74826,150,6,37,3,0,Block Group 3, Census Tract 6509.02, Los Angeles County, California,650902
15000US060376510011,69259,150,6,37,1,0,Block Group 1, Census Tract 6510.01, Los Angeles County, California,651001
15000US060376510012,97961,150,6,37,2,0,Block Group 2, Census Tract 6510.01, Los Angeles County, California,651001
15000US060376510013,57604,150,6,37,3,0,Block Group 3, Census Tract 6510.01, Los Angeles County, California,651001
15000US060376510014,62083,150,6,37,4,0,Block Group 4, Census Tract 6510.01, Los Angeles County, California,651001
15000US060376510021,68333,150,6,37,1,0,Block Group 1, Census Tract 6510.02, Los Angeles County, California,651002
15000US060376510022,106852,150,6,37,2,0,Block Group 2, Census Tract 6510.02, Los Angeles County, California,651002
15000US060376510023,81354,150,6,37,3,0,Block Group 3, Census Tract 6510.02, Los Angeles County, California,651002
15000US060376510024,76250,150,6,37,4,0,Block Group 4, Census Tract 6510.02, Los Angeles County, California,651002
15000US060376511011,101908,150,6,37,1,0,Block Group 1, Census Tract 6511.01, Los Angeles County, California,651101
15000US060376511012,65223,150,6,37,2,0,Block Group 2, Census Tract 6511.01, Los Angeles County, California,651101
15000US060376511021,56481,150,6,37,1,0,Block Group 1, Census Tract 6511.02, Los Angeles County, California,651102
15000US060376511022,53080,150,6,37,2,0,Block Group 2, Census Tract 6511.02, Los Angeles County, California,651102
15000US060376512011,104355,150,6,37,1,0,Block Group 1, Census Tract 6512.01, Los Angeles County, California,651201
15000US060376512012,106686,150,6,37,2,0,Block Group 2, Census Tract 6512.01, Los Angeles County, California,651201
15000US060376512013,122167,150,6,37,3,0,Block Group 3, Census Tract 6512.01, Los Angeles County, California,651201
15000US060376512014,104242,150,6,37,4,0,Block Group 4, Census Tract 6512.01, Los Angeles County, California,651201
15000US060376512015,132552,150,6,37,5,0,Block Group 5, Census Tract 6512.01, Los Angeles County, California,651201
15000US060376512211,60643,150,6,37,1,0,Block Group 1, Census Tract 6512.21, Los Angeles County, California,651221
15000US060376512221,104444,150,6,37,1,0,Block Group 1, Census Tract 6512.22, Los Angeles County, California,651222
15000US060376512222,82951,150,6,37,2,0,Block Group 2, Census Tract 6512.22, Los Angeles County, California,651222
15000US060376513021,37035,150,6,37,1,0,Block Group 1, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513022,92069,150,6,37,2,0,Block Group 2, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513023,93906,150,6,37,3,0,Block Group 3, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513024,141595,150,6,37,4,0,Block Group 4, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513025,86972,150,6,37,5,0,Block Group 5, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513026,109479,150,6,37,6,0,Block Group 6, Census Tract 6513.02, Los Angeles County, California,651302
15000US060376513041,85833,150,6,37,1,0,Block Group 1, Census Tract 6513.04, Los Angeles County, California,651304
15000US060376513042,132000,150,6,37,2,0,Block Group 2, Census Tract 6513.04, Los Angeles County, California,651304
15000US060376513043,98013,150,6,37,3,0,Block Group 3, Census Tract 6513.04, Los Angeles County, California,651304
15000US060376513044,109018,150,6,37,4,0,Block Group 4, Census Tract 6513.04, Los Angeles County, California,651304
15000US060376513045,96862,150,6,37,5,0,Block Group 5, Census Tract 6513.04, Los Angeles County, California,651304
15000US060376514011,50347,150,6,37,1,0,Block Group 1, Census Tract 6514.01, Los Angeles County, California,651401
15000US060376514012,62250,150,6,37,2,0,Block Group 2, Census Tract 6514.01, Los Angeles County, California,651401
15000US060376514021,65625,150,6,37,1,0,Block Group 1, Census Tract 6514.02, Los Angeles County, California,651402
15000US060376514022,87546,150,6,37,2,0,Block Group 2, Census Tract 6514.02, Los Angeles County, California,651402
15000US060376514023,108804,150,6,37,3,0,Block Group 3, Census Tract 6514.02, Los Angeles County, California,651402
15000US060376514024,66976,150,6,37,4,0,Block Group 4, Census Tract 6514.02, Los Angeles County, California,651402
15000US060376700011,65417,150,6,37,1,0,Block Group 1, Census Tract 6700.01, Los Angeles County, California,670001
15000US060376700012,70625,150,6,37,2,0,Block Group 2, Census Tract 6700.01, Los Angeles County, California,670001
15000US060376700021,56689,150,6,37,1,0,Block Group 1, Census Tract 6700.02, Los Angeles County, California,670002
15000US060376700022,66316,150,6,37,2,0,Block Group 2, Census Tract 6700.02, Los Angeles County, California,670002
15000US060376700031,47933,150,6,37,1,0,Block Group 1, Census Tract 6700.03, Los Angeles County, California,670003
15000US060376700032,46250,150,6,37,2,0,Block Group 2, Census Tract 6700.03, Los Angeles County, California,670003
15000US060376700033,67958,150,6,37,3,0,Block Group 3, Census Tract 6700.03, Los Angeles County, California,670003
15000US060376700034,60048,150,6,37,4,0,Block Group 4, Census Tract 6700.03, Los Angeles County, California,670003
15000US060376701001,54454,150,6,37,1,0,Block Group 1, Census Tract 6701, Los Angeles County, California,670100
15000US060376701002,62969,150,6,37,2,0,Block Group 2, Census Tract 6701, Los Angeles County, California,670100
15000US060376701003,114037,150,6,37,3,0,Block Group 3, Census Tract 6701, Los Angeles County, California,670100
15000US060376701004,59107,150,6,37,4,0,Block Group 4, Census Tract 6701, Los Angeles County, California,670100
15000US060376702011,168438,150,6,37,1,0,Block Group 1, Census Tract 6702.01, Los Angeles County, California,670201
15000US060376702012,117258,150,6,37,2,0,Block Group 2, Census Tract 6702.01, Los Angeles County, California,670201
